row_id,respondent_id,y,wait,eff,se,cash,p_dce
12910,718,0,0.0,0.95,2.0,50.0,0.38250106
12911,718,0,0.0,0.0,0.0,0.0,0.18576865
12912,718,1,1.0,0.5,2.0,50.0,0.27753189
12914,718,0,0.0,0.0,0.0,0.0,0.18576865
12915,718,0,1.0,0.5,1.0,50.0,0.27324280
12916,718,1,0.0,0.95,1.0,800.0,0.65272244
12917,718,0,0.0,0.0,0.0,0.0,0.18576865
12918,718,0,0.0,0.95,2.0,800.0,0.65757854
12920,718,0,0.0,0.0,0.0,0.0,0.18576865
12921,718,0,1.0,0.7,2.0,800.0,0.58905808
12923,718,0,0.0,0.0,0.0,0.0,0.18576865
12978,722,1,1.0,0.95,3.0,200.0,0.42753168
12980,722,0,0.0,0.0,0.0,0.0,0.18576865
12981,722,0,3.0,0.7,1.0,800.0,0.55404722
12983,722,1,0.0,0.0,0.0,0.0,0.18576865
12986,722,0,0.0,0.0,0.0,0.0,0.18576865
12987,722,0,1.0,0.95,1.0,200.0,0.41704460
12988,722,1,3.0,0.5,3.0,200.0,0.30354117
12989,722,0,0.0,0.0,0.0,0.0,0.18576865
12990,722,0,3.0,0.7,2.0,50.0,0.29050416
12991,722,0,3.0,0.7,2.0,50.0,0.29050416
12992,722,1,0.0,0.0,0.0,0.0,0.18576865
12994,722,0,0.0,0.95,3.0,200.0,0.44246643
12995,722,0,0.0,0.0,0.0,0.0,0.18576865
12996,723,0,3.0,0.95,3.0,200.0,0.39808018
12997,723,1,3.0,0.5,2.0,200.0,0.29901649
12998,723,0,0.0,0.0,0.0,0.0,0.18576865
12999,723,0,3.0,0.5,3.0,200.0,0.30354117
13001,723,0,0.0,0.0,0.0,0.0,0.18576865
13002,723,0,3.0,0.5,3.0,50.0,0.25792433
13003,723,1,6.0,0.95,3.0,200.0,0.35530895
13004,723,0,0.0,0.0,0.0,0.0,0.18576865
13005,723,1,1.0,0.95,2.0,800.0,0.64376680
13006,723,0,3.0,0.5,1.0,200.0,0.29453072
13007,723,0,0.0,0.0,0.0,0.0,0.18576865
13008,723,0,3.0,0.7,1.0,800.0,0.55404722
13009,723,1,3.0,0.5,1.0,800.0,0.50792292
13010,723,0,0.0,0.0,0.0,0.0,0.18576865
13013,723,0,0.0,0.0,0.0,0.0,0.18576865
13106,729,0,0.0,0.0,0.0,0.0,0.18576865
13107,729,0,3.0,0.7,1.0,200.0,0.33444754
13109,729,0,0.0,0.0,0.0,0.0,0.18576865
13110,729,0,3.0,0.7,3.0,200.0,0.34408355
13111,729,0,1.0,0.95,1.0,800.0,0.63882242
13112,729,1,0.0,0.0,0.0,0.0,0.18576865
13113,729,1,0.0,0.95,3.0,800.0,0.66240185
13114,729,0,3.0,0.7,3.0,200.0,0.34408355
13115,729,0,0.0,0.0,0.0,0.0,0.18576865
13116,729,0,1.0,0.5,1.0,50.0,0.27324280
13117,729,1,6.0,0.95,1.0,200.0,0.34552419
13118,729,0,0.0,0.0,0.0,0.0,0.18576865
13119,729,1,6.0,0.95,2.0,800.0,0.57148108
13120,729,0,1.0,0.5,2.0,50.0,0.27753189
13121,729,0,0.0,0.0,0.0,0.0,0.18576865
13158,732,1,6.0,0.95,2.0,50.0,0.30078316
13159,732,0,1.0,0.5,2.0,200.0,0.32509733
13160,732,0,0.0,0.0,0.0,0.0,0.18576865
13162,732,0,0.0,0.95,2.0,50.0,0.38250106
13163,732,0,0.0,0.0,0.0,0.0,0.18576865
13164,732,1,1.0,0.5,2.0,50.0,0.27753189
13166,732,0,0.0,0.0,0.0,0.0,0.18576865
13167,732,0,1.0,0.5,1.0,50.0,0.27324280
13168,732,1,0.0,0.95,1.0,800.0,0.65272244
13169,732,0,0.0,0.0,0.0,0.0,0.18576865
13170,732,0,0.0,0.95,2.0,800.0,0.65757854
13172,732,0,0.0,0.0,0.0,0.0,0.18576865
13173,732,0,1.0,0.7,2.0,800.0,0.58905808
13175,732,0,0.0,0.0,0.0,0.0,0.18576865
13194,734,0,1.0,0.7,3.0,200.0,0.37200915
13195,734,0,1.0,0.95,3.0,800.0,0.64868073
13196,734,1,0.0,0.0,0.0,0.0,0.18576865
13197,734,0,0.0,0.95,3.0,50.0,0.38759053
13198,734,0,1.0,0.95,3.0,50.0,0.37326795
13199,734,1,0.0,0.0,0.0,0.0,0.18576865
13200,734,0,6.0,0.95,1.0,50.0,0.29628210
13201,734,1,1.0,0.7,3.0,800.0,0.59425102
13202,734,0,0.0,0.0,0.0,0.0,0.18576865
13204,734,0,1.0,0.7,2.0,200.0,0.36700167
13205,734,1,0.0,0.0,0.0,0.0,0.18576865
13207,734,1,1.0,0.95,1.0,800.0,0.63882242
13208,734,0,0.0,0.0,0.0,0.0,0.18576865
13209,734,0,0.0,0.95,3.0,50.0,0.38759053
13210,734,0,0.0,0.95,3.0,800.0,0.66240185
13211,734,1,0.0,0.0,0.0,0.0,0.18576865
13213,735,0,3.0,0.95,2.0,50.0,0.34045694
13214,735,0,0.0,0.0,0.0,0.0,0.18576865
13215,735,0,3.0,0.7,3.0,50.0,0.29495424
13217,735,1,0.0,0.0,0.0,0.0,0.18576865
13218,735,0,1.0,0.7,3.0,50.0,0.32084294
13219,735,1,1.0,0.95,2.0,200.0,0.42227938
13220,735,0,0.0,0.0,0.0,0.0,0.18576865
13222,735,0,6.0,0.95,2.0,200.0,0.35040084
13223,735,0,0.0,0.0,0.0,0.0,0.18576865
13225,735,0,3.0,0.95,1.0,800.0,0.61033366
13226,735,1,0.0,0.0,0.0,0.0,0.18576865
13228,735,0,1.0,0.5,1.0,800.0,0.53823425
13229,735,0,0.0,0.0,0.0,0.0,0.18576865
13302,740,1,6.0,0.95,2.0,50.0,0.30078316
13303,740,0,1.0,0.5,2.0,200.0,0.32509733
13304,740,0,0.0,0.0,0.0,0.0,0.18576865
13306,740,0,0.0,0.95,2.0,50.0,0.38250106
13307,740,0,0.0,0.0,0.0,0.0,0.18576865
13308,740,1,1.0,0.5,2.0,50.0,0.27753189
13310,740,0,0.0,0.0,0.0,0.0,0.18576865
13311,740,0,1.0,0.5,1.0,50.0,0.27324280
13312,740,1,0.0,0.95,1.0,800.0,0.65272244
13313,740,0,0.0,0.0,0.0,0.0,0.18576865
13314,740,0,0.0,0.95,2.0,800.0,0.65757854
13316,740,0,0.0,0.0,0.0,0.0,0.18576865
13317,740,0,1.0,0.7,2.0,800.0,0.58905808
13319,740,0,0.0,0.0,0.0,0.0,0.18576865
13392,745,0,3.0,0.95,3.0,200.0,0.39808018
13393,745,1,3.0,0.5,2.0,200.0,0.29901649
13394,745,0,0.0,0.0,0.0,0.0,0.18576865
13395,745,0,3.0,0.5,3.0,200.0,0.30354117
13397,745,0,0.0,0.0,0.0,0.0,0.18576865
13398,745,0,3.0,0.5,3.0,50.0,0.25792433
13399,745,1,6.0,0.95,3.0,200.0,0.35530895
13400,745,0,0.0,0.0,0.0,0.0,0.18576865
13401,745,1,1.0,0.95,2.0,800.0,0.64376680
13402,745,0,3.0,0.5,1.0,200.0,0.29453072
13403,745,0,0.0,0.0,0.0,0.0,0.18576865
13404,745,0,3.0,0.7,1.0,800.0,0.55404722
13405,745,1,3.0,0.5,1.0,800.0,0.50792292
13406,745,0,0.0,0.0,0.0,0.0,0.18576865
13409,745,0,0.0,0.0,0.0,0.0,0.18576865
13447,748,0,3.0,0.95,2.0,50.0,0.34045694
13448,748,0,0.0,0.0,0.0,0.0,0.18576865
13449,748,0,3.0,0.7,3.0,50.0,0.29495424
13451,748,1,0.0,0.0,0.0,0.0,0.18576865
13452,748,0,1.0,0.7,3.0,50.0,0.32084294
13453,748,1,1.0,0.95,2.0,200.0,0.42227938
13454,748,0,0.0,0.0,0.0,0.0,0.18576865
13456,748,0,6.0,0.95,2.0,200.0,0.35040084
13457,748,0,0.0,0.0,0.0,0.0,0.18576865
13459,748,0,3.0,0.95,1.0,800.0,0.61033366
13460,748,1,0.0,0.0,0.0,0.0,0.18576865
13462,748,0,1.0,0.5,1.0,800.0,0.53823425
13463,748,0,0.0,0.0,0.0,0.0,0.18576865
13680,761,1,1.0,0.95,3.0,200.0,0.42753168
13682,761,0,0.0,0.0,0.0,0.0,0.18576865
13683,761,0,3.0,0.7,1.0,800.0,0.55404722
13685,761,1,0.0,0.0,0.0,0.0,0.18576865
13688,761,0,0.0,0.0,0.0,0.0,0.18576865
13689,761,0,1.0,0.95,1.0,200.0,0.41704460
13690,761,1,3.0,0.5,3.0,200.0,0.30354117
13691,761,0,0.0,0.0,0.0,0.0,0.18576865
13692,761,0,3.0,0.7,2.0,50.0,0.29050416
13693,761,0,3.0,0.7,2.0,50.0,0.29050416
13694,761,1,0.0,0.0,0.0,0.0,0.18576865
13696,761,0,0.0,0.95,3.0,200.0,0.44246643
13697,761,0,0.0,0.0,0.0,0.0,0.18576865
13716,763,1,1.0,0.95,3.0,200.0,0.42753168
13718,763,0,0.0,0.0,0.0,0.0,0.18576865
13719,763,0,3.0,0.7,1.0,800.0,0.55404722
13721,763,1,0.0,0.0,0.0,0.0,0.18576865
13724,763,0,0.0,0.0,0.0,0.0,0.18576865
13725,763,0,1.0,0.95,1.0,200.0,0.41704460
13726,763,1,3.0,0.5,3.0,200.0,0.30354117
13727,763,0,0.0,0.0,0.0,0.0,0.18576865
13728,763,0,3.0,0.7,2.0,50.0,0.29050416
13729,763,0,3.0,0.7,2.0,50.0,0.29050416
13730,763,1,0.0,0.0,0.0,0.0,0.18576865
13732,763,0,0.0,0.95,3.0,200.0,0.44246643
13733,763,0,0.0,0.0,0.0,0.0,0.18576865
13770,766,0,1.0,0.5,2.0,800.0,0.54357179
13772,766,0,0.0,0.0,0.0,0.0,0.18576865
13773,766,1,3.0,0.5,3.0,800.0,0.51866203
13775,766,0,0.0,0.0,0.0,0.0,0.18576865
13776,766,0,1.0,0.95,3.0,200.0,0.42753168
13777,766,1,1.0,0.7,1.0,50.0,0.31154864
13778,766,0,0.0,0.0,0.0,0.0,0.18576865
13779,766,1,3.0,0.95,3.0,800.0,0.62050764
13780,766,0,0.0,0.95,2.0,50.0,0.38250106
13781,766,0,0.0,0.0,0.0,0.0,0.18576865
13783,766,1,3.0,0.7,2.0,200.0,0.33924890
13784,766,0,0.0,0.0,0.0,0.0,0.18576865
13785,766,1,6.0,0.95,1.0,800.0,0.56620945
13787,766,0,0.0,0.0,0.0,0.0,0.18576865
13788,767,0,1.0,0.7,3.0,200.0,0.37200915
13789,767,0,1.0,0.95,3.0,800.0,0.64868073
13790,767,1,0.0,0.0,0.0,0.0,0.18576865
13791,767,0,0.0,0.95,3.0,50.0,0.38759053
13792,767,0,1.0,0.95,3.0,50.0,0.37326795
13793,767,1,0.0,0.0,0.0,0.0,0.18576865
13794,767,0,6.0,0.95,1.0,50.0,0.29628210
13795,767,1,1.0,0.7,3.0,800.0,0.59425102
13796,767,0,0.0,0.0,0.0,0.0,0.18576865
13798,767,0,1.0,0.7,2.0,200.0,0.36700167
13799,767,1,0.0,0.0,0.0,0.0,0.18576865
13801,767,1,1.0,0.95,1.0,800.0,0.63882242
13802,767,0,0.0,0.0,0.0,0.0,0.18576865
13803,767,0,0.0,0.95,3.0,50.0,0.38759053
13804,767,0,0.0,0.95,3.0,800.0,0.66240185
13805,767,1,0.0,0.0,0.0,0.0,0.18576865
14022,780,0,1.0,0.7,3.0,200.0,0.37200915
14023,780,0,1.0,0.95,3.0,800.0,0.64868073
14024,780,1,0.0,0.0,0.0,0.0,0.18576865
14025,780,0,0.0,0.95,3.0,50.0,0.38759053
14026,780,0,1.0,0.95,3.0,50.0,0.37326795
14027,780,1,0.0,0.0,0.0,0.0,0.18576865
14028,780,0,6.0,0.95,1.0,50.0,0.29628210
14029,780,1,1.0,0.7,3.0,800.0,0.59425102
14030,780,0,0.0,0.0,0.0,0.0,0.18576865
14032,780,0,1.0,0.7,2.0,200.0,0.36700167
14033,780,1,0.0,0.0,0.0,0.0,0.18576865
14035,780,1,1.0,0.95,1.0,800.0,0.63882242
14036,780,0,0.0,0.0,0.0,0.0,0.18576865
14037,780,0,0.0,0.95,3.0,50.0,0.38759053
14038,780,0,0.0,0.95,3.0,800.0,0.66240185
14039,780,1,0.0,0.0,0.0,0.0,0.18576865
14040,781,0,1.0,0.5,2.0,800.0,0.54357179
14042,781,0,0.0,0.0,0.0,0.0,0.18576865
14043,781,1,3.0,0.5,3.0,800.0,0.51866203
14045,781,0,0.0,0.0,0.0,0.0,0.18576865
14046,781,0,1.0,0.95,3.0,200.0,0.42753168
14047,781,1,1.0,0.7,1.0,50.0,0.31154864
14048,781,0,0.0,0.0,0.0,0.0,0.18576865
14049,781,1,3.0,0.95,3.0,800.0,0.62050764
14050,781,0,0.0,0.95,2.0,50.0,0.38250106
14051,781,0,0.0,0.0,0.0,0.0,0.18576865
14053,781,1,3.0,0.7,2.0,200.0,0.33924890
14054,781,0,0.0,0.0,0.0,0.0,0.18576865
14055,781,1,6.0,0.95,1.0,800.0,0.56620945
14057,781,0,0.0,0.0,0.0,0.0,0.18576865
14059,782,0,3.0,0.95,2.0,50.0,0.34045694
14060,782,0,0.0,0.0,0.0,0.0,0.18576865
14061,782,0,3.0,0.7,3.0,50.0,0.29495424
14063,782,1,0.0,0.0,0.0,0.0,0.18576865
14064,782,0,1.0,0.7,3.0,50.0,0.32084294
14065,782,1,1.0,0.95,2.0,200.0,0.42227938
14066,782,0,0.0,0.0,0.0,0.0,0.18576865
14068,782,0,6.0,0.95,2.0,200.0,0.35040084
14069,782,0,0.0,0.0,0.0,0.0,0.18576865
14071,782,0,3.0,0.95,1.0,800.0,0.61033366
14072,782,1,0.0,0.0,0.0,0.0,0.18576865
14074,782,0,1.0,0.5,1.0,800.0,0.53823425
14075,782,0,0.0,0.0,0.0,0.0,0.18576865
14148,787,1,1.0,0.95,3.0,200.0,0.42753168
14150,787,0,0.0,0.0,0.0,0.0,0.18576865
14151,787,0,3.0,0.7,1.0,800.0,0.55404722
14153,787,1,0.0,0.0,0.0,0.0,0.18576865
14156,787,0,0.0,0.0,0.0,0.0,0.18576865
14157,787,0,1.0,0.95,1.0,200.0,0.41704460
14158,787,1,3.0,0.5,3.0,200.0,0.30354117
14159,787,0,0.0,0.0,0.0,0.0,0.18576865
14160,787,0,3.0,0.7,2.0,50.0,0.29050416
14161,787,0,3.0,0.7,2.0,50.0,0.29050416
14162,787,1,0.0,0.0,0.0,0.0,0.18576865
14164,787,0,0.0,0.95,3.0,200.0,0.44246643
14165,787,0,0.0,0.0,0.0,0.0,0.18576865
14202,790,1,1.0,0.95,3.0,200.0,0.42753168
14204,790,0,0.0,0.0,0.0,0.0,0.18576865
14205,790,0,3.0,0.7,1.0,800.0,0.55404722
14207,790,1,0.0,0.0,0.0,0.0,0.18576865
14210,790,0,0.0,0.0,0.0,0.0,0.18576865
14211,790,0,1.0,0.95,1.0,200.0,0.41704460
14212,790,1,3.0,0.5,3.0,200.0,0.30354117
14213,790,0,0.0,0.0,0.0,0.0,0.18576865
14214,790,0,3.0,0.7,2.0,50.0,0.29050416
14215,790,0,3.0,0.7,2.0,50.0,0.29050416
14216,790,1,0.0,0.0,0.0,0.0,0.18576865
14218,790,0,0.0,0.95,3.0,200.0,0.44246643
14219,790,0,0.0,0.0,0.0,0.0,0.18576865
14330,797,0,0.0,0.0,0.0,0.0,0.18576865
14331,797,0,3.0,0.7,1.0,200.0,0.33444754
14333,797,0,0.0,0.0,0.0,0.0,0.18576865
14334,797,0,3.0,0.7,3.0,200.0,0.34408355
14335,797,0,1.0,0.95,1.0,800.0,0.63882242
14336,797,1,0.0,0.0,0.0,0.0,0.18576865
14337,797,1,0.0,0.95,3.0,800.0,0.66240185
14338,797,0,3.0,0.7,3.0,200.0,0.34408355
14339,797,0,0.0,0.0,0.0,0.0,0.18576865
14340,797,0,1.0,0.5,1.0,50.0,0.27324280
14341,797,1,6.0,0.95,1.0,200.0,0.34552419
14342,797,0,0.0,0.0,0.0,0.0,0.18576865
14343,797,1,6.0,0.95,2.0,800.0,0.57148108
14344,797,0,1.0,0.5,2.0,50.0,0.27753189
14345,797,0,0.0,0.0,0.0,0.0,0.18576865
14346,798,0,3.0,0.95,3.0,200.0,0.39808018
14347,798,1,3.0,0.5,2.0,200.0,0.29901649
14348,798,0,0.0,0.0,0.0,0.0,0.18576865
14349,798,0,3.0,0.5,3.0,200.0,0.30354117
14351,798,0,0.0,0.0,0.0,0.0,0.18576865
14352,798,0,3.0,0.5,3.0,50.0,0.25792433
14353,798,1,6.0,0.95,3.0,200.0,0.35530895
14354,798,0,0.0,0.0,0.0,0.0,0.18576865
14355,798,1,1.0,0.95,2.0,800.0,0.64376680
14356,798,0,3.0,0.5,1.0,200.0,0.29453072
14357,798,0,0.0,0.0,0.0,0.0,0.18576865
14358,798,0,3.0,0.7,1.0,800.0,0.55404722
14359,798,1,3.0,0.5,1.0,800.0,0.50792292
14360,798,0,0.0,0.0,0.0,0.0,0.18576865
14363,798,0,0.0,0.0,0.0,0.0,0.18576865
14562,810,0,1.0,0.5,2.0,800.0,0.54357179
14564,810,0,0.0,0.0,0.0,0.0,0.18576865
14565,810,1,3.0,0.5,3.0,800.0,0.51866203
14567,810,0,0.0,0.0,0.0,0.0,0.18576865
14568,810,0,1.0,0.95,3.0,200.0,0.42753168
14569,810,1,1.0,0.7,1.0,50.0,0.31154864
14570,810,0,0.0,0.0,0.0,0.0,0.18576865
14571,810,1,3.0,0.95,3.0,800.0,0.62050764
14572,810,0,0.0,0.95,2.0,50.0,0.38250106
14573,810,0,0.0,0.0,0.0,0.0,0.18576865
14575,810,1,3.0,0.7,2.0,200.0,0.33924890
14576,810,0,0.0,0.0,0.0,0.0,0.18576865
14577,810,1,6.0,0.95,1.0,800.0,0.56620945
14579,810,0,0.0,0.0,0.0,0.0,0.18576865
14616,813,0,3.0,0.95,3.0,200.0,0.39808018
14617,813,1,3.0,0.5,2.0,200.0,0.29901649
14618,813,0,0.0,0.0,0.0,0.0,0.18576865
14619,813,0,3.0,0.5,3.0,200.0,0.30354117
14621,813,0,0.0,0.0,0.0,0.0,0.18576865
14622,813,0,3.0,0.5,3.0,50.0,0.25792433
14623,813,1,6.0,0.95,3.0,200.0,0.35530895
14624,813,0,0.0,0.0,0.0,0.0,0.18576865
14625,813,1,1.0,0.95,2.0,800.0,0.64376680
14626,813,0,3.0,0.5,1.0,200.0,0.29453072
14627,813,0,0.0,0.0,0.0,0.0,0.18576865
14628,813,0,3.0,0.7,1.0,800.0,0.55404722
14629,813,1,3.0,0.5,1.0,800.0,0.50792292
14630,813,0,0.0,0.0,0.0,0.0,0.18576865
14633,813,0,0.0,0.0,0.0,0.0,0.18576865
14634,814,1,6.0,0.95,2.0,50.0,0.30078316
14635,814,0,1.0,0.5,2.0,200.0,0.32509733
14636,814,0,0.0,0.0,0.0,0.0,0.18576865
14638,814,0,0.0,0.95,2.0,50.0,0.38250106
14639,814,0,0.0,0.0,0.0,0.0,0.18576865
14640,814,1,1.0,0.5,2.0,50.0,0.27753189
14642,814,0,0.0,0.0,0.0,0.0,0.18576865
14643,814,0,1.0,0.5,1.0,50.0,0.27324280
14644,814,1,0.0,0.95,1.0,800.0,0.65272244
14645,814,0,0.0,0.0,0.0,0.0,0.18576865
14646,814,0,0.0,0.95,2.0,800.0,0.65757854
14648,814,0,0.0,0.0,0.0,0.0,0.18576865
14649,814,0,1.0,0.7,2.0,800.0,0.58905808
14651,814,0,0.0,0.0,0.0,0.0,0.18576865
14670,816,1,1.0,0.95,3.0,200.0,0.42753168
14672,816,0,0.0,0.0,0.0,0.0,0.18576865
14673,816,0,3.0,0.7,1.0,800.0,0.55404722
14675,816,1,0.0,0.0,0.0,0.0,0.18576865
14678,816,0,0.0,0.0,0.0,0.0,0.18576865
14679,816,0,1.0,0.95,1.0,200.0,0.41704460
14680,816,1,3.0,0.5,3.0,200.0,0.30354117
14681,816,0,0.0,0.0,0.0,0.0,0.18576865
14682,816,0,3.0,0.7,2.0,50.0,0.29050416
14683,816,0,3.0,0.7,2.0,50.0,0.29050416
14684,816,1,0.0,0.0,0.0,0.0,0.18576865
14686,816,0,0.0,0.95,3.0,200.0,0.44246643
14687,816,0,0.0,0.0,0.0,0.0,0.18576865
14724,819,1,6.0,0.95,2.0,50.0,0.30078316
14725,819,0,1.0,0.5,2.0,200.0,0.32509733
14726,819,0,0.0,0.0,0.0,0.0,0.18576865
14728,819,0,0.0,0.95,2.0,50.0,0.38250106
14729,819,0,0.0,0.0,0.0,0.0,0.18576865
14730,819,1,1.0,0.5,2.0,50.0,0.27753189
14732,819,0,0.0,0.0,0.0,0.0,0.18576865
14733,819,0,1.0,0.5,1.0,50.0,0.27324280
14734,819,1,0.0,0.95,1.0,800.0,0.65272244
14735,819,0,0.0,0.0,0.0,0.0,0.18576865
14736,819,0,0.0,0.95,2.0,800.0,0.65757854
14738,819,0,0.0,0.0,0.0,0.0,0.18576865
14739,819,0,1.0,0.7,2.0,800.0,0.58905808
14741,819,0,0.0,0.0,0.0,0.0,0.18576865
14779,822,0,3.0,0.95,2.0,50.0,0.34045694
14780,822,0,0.0,0.0,0.0,0.0,0.18576865
14781,822,0,3.0,0.7,3.0,50.0,0.29495424
14783,822,1,0.0,0.0,0.0,0.0,0.18576865
14784,822,0,1.0,0.7,3.0,50.0,0.32084294
14785,822,1,1.0,0.95,2.0,200.0,0.42227938
14786,822,0,0.0,0.0,0.0,0.0,0.18576865
14788,822,0,6.0,0.95,2.0,200.0,0.35040084
14789,822,0,0.0,0.0,0.0,0.0,0.18576865
14791,822,0,3.0,0.95,1.0,800.0,0.61033366
14792,822,1,0.0,0.0,0.0,0.0,0.18576865
14794,822,0,1.0,0.5,1.0,800.0,0.53823425
14795,822,0,0.0,0.0,0.0,0.0,0.18576865
14832,825,0,1.0,0.7,3.0,200.0,0.37200915
14833,825,0,1.0,0.95,3.0,800.0,0.64868073
14834,825,1,0.0,0.0,0.0,0.0,0.18576865
14835,825,0,0.0,0.95,3.0,50.0,0.38759053
14836,825,0,1.0,0.95,3.0,50.0,0.37326795
14837,825,1,0.0,0.0,0.0,0.0,0.18576865
14838,825,0,6.0,0.95,1.0,50.0,0.29628210
14839,825,1,1.0,0.7,3.0,800.0,0.59425102
14840,825,0,0.0,0.0,0.0,0.0,0.18576865
14842,825,0,1.0,0.7,2.0,200.0,0.36700167
14843,825,1,0.0,0.0,0.0,0.0,0.18576865
14845,825,1,1.0,0.95,1.0,800.0,0.63882242
14846,825,0,0.0,0.0,0.0,0.0,0.18576865
14847,825,0,0.0,0.95,3.0,50.0,0.38759053
14848,825,0,0.0,0.95,3.0,800.0,0.66240185
14849,825,1,0.0,0.0,0.0,0.0,0.18576865
14868,827,0,1.0,0.5,2.0,800.0,0.54357179
14870,827,0,0.0,0.0,0.0,0.0,0.18576865
14871,827,1,3.0,0.5,3.0,800.0,0.51866203
14873,827,0,0.0,0.0,0.0,0.0,0.18576865
14874,827,0,1.0,0.95,3.0,200.0,0.42753168
14875,827,1,1.0,0.7,1.0,50.0,0.31154864
14876,827,0,0.0,0.0,0.0,0.0,0.18576865
14877,827,1,3.0,0.95,3.0,800.0,0.62050764
14878,827,0,0.0,0.95,2.0,50.0,0.38250106
14879,827,0,0.0,0.0,0.0,0.0,0.18576865
14881,827,1,3.0,0.7,2.0,200.0,0.33924890
14882,827,0,0.0,0.0,0.0,0.0,0.18576865
14883,827,1,6.0,0.95,1.0,800.0,0.56620945
14885,827,0,0.0,0.0,0.0,0.0,0.18576865
14886,828,0,3.0,0.95,3.0,200.0,0.39808018
14887,828,1,3.0,0.5,2.0,200.0,0.29901649
14888,828,0,0.0,0.0,0.0,0.0,0.18576865
14889,828,0,3.0,0.5,3.0,200.0,0.30354117
14891,828,0,0.0,0.0,0.0,0.0,0.18576865
14892,828,0,3.0,0.5,3.0,50.0,0.25792433
14893,828,1,6.0,0.95,3.0,200.0,0.35530895
14894,828,0,0.0,0.0,0.0,0.0,0.18576865
14895,828,1,1.0,0.95,2.0,800.0,0.64376680
14896,828,0,3.0,0.5,1.0,200.0,0.29453072
14897,828,0,0.0,0.0,0.0,0.0,0.18576865
14898,828,0,3.0,0.7,1.0,800.0,0.55404722
14899,828,1,3.0,0.5,1.0,800.0,0.50792292
14900,828,0,0.0,0.0,0.0,0.0,0.18576865
14903,828,0,0.0,0.0,0.0,0.0,0.18576865
15030,836,0,3.0,0.95,3.0,200.0,0.39808018
15031,836,1,3.0,0.5,2.0,200.0,0.29901649
15032,836,0,0.0,0.0,0.0,0.0,0.18576865
15033,836,0,3.0,0.5,3.0,200.0,0.30354117
15035,836,0,0.0,0.0,0.0,0.0,0.18576865
15036,836,0,3.0,0.5,3.0,50.0,0.25792433
15037,836,1,6.0,0.95,3.0,200.0,0.35530895
15038,836,0,0.0,0.0,0.0,0.0,0.18576865
15039,836,1,1.0,0.95,2.0,800.0,0.64376680
15040,836,0,3.0,0.5,1.0,200.0,0.29453072
15041,836,0,0.0,0.0,0.0,0.0,0.18576865
15042,836,0,3.0,0.7,1.0,800.0,0.55404722
15043,836,1,3.0,0.5,1.0,800.0,0.50792292
15044,836,0,0.0,0.0,0.0,0.0,0.18576865
15047,836,0,0.0,0.0,0.0,0.0,0.18576865
15103,840,0,3.0,0.95,2.0,50.0,0.34045694
15104,840,0,0.0,0.0,0.0,0.0,0.18576865
15105,840,0,3.0,0.7,3.0,50.0,0.29495424
15107,840,1,0.0,0.0,0.0,0.0,0.18576865
15108,840,0,1.0,0.7,3.0,50.0,0.32084294
15109,840,1,1.0,0.95,2.0,200.0,0.42227938
15110,840,0,0.0,0.0,0.0,0.0,0.18576865
15112,840,0,6.0,0.95,2.0,200.0,0.35040084
15113,840,0,0.0,0.0,0.0,0.0,0.18576865
15115,840,0,3.0,0.95,1.0,800.0,0.61033366
15116,840,1,0.0,0.0,0.0,0.0,0.18576865
15118,840,0,1.0,0.5,1.0,800.0,0.53823425
15119,840,0,0.0,0.0,0.0,0.0,0.18576865
15282,850,0,3.0,0.95,3.0,200.0,0.39808018
15283,850,1,3.0,0.5,2.0,200.0,0.29901649
15284,850,0,0.0,0.0,0.0,0.0,0.18576865
15285,850,0,3.0,0.5,3.0,200.0,0.30354117
15287,850,0,0.0,0.0,0.0,0.0,0.18576865
15288,850,0,3.0,0.5,3.0,50.0,0.25792433
15289,850,1,6.0,0.95,3.0,200.0,0.35530895
15290,850,0,0.0,0.0,0.0,0.0,0.18576865
15291,850,1,1.0,0.95,2.0,800.0,0.64376680
15292,850,0,3.0,0.5,1.0,200.0,0.29453072
15293,850,0,0.0,0.0,0.0,0.0,0.18576865
15294,850,0,3.0,0.7,1.0,800.0,0.55404722
15295,850,1,3.0,0.5,1.0,800.0,0.50792292
15296,850,0,0.0,0.0,0.0,0.0,0.18576865
15299,850,0,0.0,0.0,0.0,0.0,0.18576865
15318,852,1,6.0,0.95,2.0,50.0,0.30078316
15319,852,0,1.0,0.5,2.0,200.0,0.32509733
15320,852,0,0.0,0.0,0.0,0.0,0.18576865
15322,852,0,0.0,0.95,2.0,50.0,0.38250106
15323,852,0,0.0,0.0,0.0,0.0,0.18576865
15324,852,1,1.0,0.5,2.0,50.0,0.27753189
15326,852,0,0.0,0.0,0.0,0.0,0.18576865
15327,852,0,1.0,0.5,1.0,50.0,0.27324280
15328,852,1,0.0,0.95,1.0,800.0,0.65272244
15329,852,0,0.0,0.0,0.0,0.0,0.18576865
15330,852,0,0.0,0.95,2.0,800.0,0.65757854
15332,852,0,0.0,0.0,0.0,0.0,0.18576865
15333,852,0,1.0,0.7,2.0,800.0,0.58905808
15335,852,0,0.0,0.0,0.0,0.0,0.18576865
15390,856,0,3.0,0.95,3.0,200.0,0.39808018
15391,856,1,3.0,0.5,2.0,200.0,0.29901649
